employee_id,first_name,last_name,department,sub_department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,hire_date,term_date,term_type,term_reason,active_status
1443896284,Thibaud,Verner,Software,"Technical Support",6810137844,2172742437,9451957864,12104572130,"Individual Contributor",77811,"2017-06-09 00:00:00","2019-06-28 00:00:00",Voluntary,Relocation,0
1447605994,Dario,Yacobsohn,Operations,"Supply Chain",4987810981,7406542888,8488156355,12104572130,"Individual Contributor",64362,"2021-11-23 00:00:00",NULL,NULL,NULL,1
1448220770,Prudy,Bodicam,Legal,"Corporate Law",4249218150,3506070575,5930096966,12104572130,"Individual Contributor",80206,"2012-09-13 00:00:00",NULL,NULL,NULL,1
1448292379,Malvin,Dugdale,Procurement,"Supply Chain",6827380667,3570683418,12104572130,NULL,"Team Lead",70411,"2021-05-12 00:00:00",NULL,NULL,NULL,1
1449086419,Robbert,Lethem,Operations,"Project Management",2422532302,409629656,9452810041,12104572130,"Individual Contributor",76082,"2020-11-07 00:00:00","2021-11-06 00:00:00",Voluntary,"Career change",0
1451453288,Eugenius,Bedbury,Marketing,Advertising,3307450964,2813655685,12104572130,NULL,"Team Lead",96598,"2016-11-08 00:00:00","2017-09-08 00:00:00",Voluntary,"Better salary",0
1457127475,Jeffy,O'Sharkey,Legal,"Intellectual Property",8466707201,7038178543,2591261030,12104572130,"Individual Contributor",78107,"2018-07-21 00:00:00",NULL,NULL,NULL,1
1458712455,Jonathan,Debrett,Software,QA,7069124836,1235334166,7708606215,12104572130,"Individual Contributor",72557,"2020-09-10 00:00:00",NULL,NULL,NULL,1
1458747521,Kelcie,Croizier,Marketing,"Marketing Research",4227611998,4860843368,2813655685,12104572130,"Individual Contributor",90136,"2020-12-01 00:00:00",NULL,NULL,NULL,1
1459792735,Paxon,Bausmann,HR,Training,6030473922,2391682711,3315940256,12104572130,"Individual Contributor",72139,"2012-08-10 00:00:00","2013-06-05 00:00:00",Voluntary,"More flexible benefits",0
1461189915,Buiron,Woodall,Finance,Accounting,6711801205,5312370235,12104572130,NULL,"Team Lead",100645,"2018-12-04 00:00:00",NULL,NULL,NULL,1
1461750037,Bjorn,Ilyunin,Finance,Accounting,5683220301,3064528137,8996729135,12104572130,"Individual Contributor",72856,"2013-02-08 00:00:00","2014-01-03 00:00:00",Involuntary,Performance,0
1462292034,Roarke,Schorah,Administration,Travel,6638215922,7066304704,3529946098,12104572130,"Individual Contributor",60863,"2016-07-14 00:00:00",NULL,NULL,NULL,1
1463214706,Egan,Dugood,Software,QA,683198210,399958811,6372547560,12104572130,"Individual Contributor",99494,"2014-08-03 00:00:00",NULL,NULL,NULL,1
1463640495,Dagny,Trask,HR,Benefits,1966850952,1122783933,8377149542,12104572130,"Individual Contributor",62383,"2020-03-19 00:00:00",NULL,NULL,NULL,1
1463897896,Melly,Vautin,Procurement,Procurement,1144778675,2942515027,3570683418,12104572130,"Individual Contributor",63484,"2019-06-25 00:00:00",NULL,NULL,NULL,1
1466841851,Adelbert,Kebell,Sales,"Account Management",3884590873,81223024,3664844848,12104572130,"Individual Contributor",74224,"2016-12-22 00:00:00","2017-11-05 00:00:00",Voluntary,"Found a better opportunity",0
1468272736,Tomasine,Bastiman,Software,"Technical Support",7069124836,9281160388,1091647106,12104572130,"Individual Contributor",88640,"2019-02-25 00:00:00",NULL,NULL,NULL,1
1468568141,Anni,Talkington,Marketing,"Marketing Research",4860843368,2813655685,12104572130,NULL,"Team Lead",84016,"2019-03-09 00:00:00",NULL,NULL,NULL,1
1475678311,Janna,Skudder,Sales,"Sales Operations",4318439948,4098218245,12104572130,NULL,"Team Lead",83803,"2013-02-01 00:00:00",NULL,NULL,NULL,1
1478228958,Reuben,Martinat,Software,"Technical Support",2099130087,965981223,3159687889,12104572130,"Individual Contributor",87760,"2019-11-08 00:00:00",NULL,NULL,NULL,1
1479126994,Tallou,Moline,HR,Training,3335588954,9510187895,7870535481,12104572130,"Individual Contributor",78659,"2014-10-22 00:00:00",NULL,NULL,NULL,1
1479633797,Ferrel,Hovell,"Product Development","Product Management",2372871770,1616961292,2316448272,12104572130,"Individual Contributor",78748,"2016-03-01 00:00:00",NULL,NULL,NULL,1
1484772968,Keeley,Miroy,HR,Training,5620591359,8109055229,8421163041,12104572130,"Individual Contributor",70340,"2012-07-13 00:00:00","2014-05-10 00:00:00",Voluntary,"Found a better opportunity",0
1486004238,Helsa,Picardo,Operations,"Supply Chain",9979160096,2350609054,8375539146,12104572130,"Individual Contributor",72727,"2019-10-19 00:00:00",NULL,NULL,NULL,1
1486955622,Rolfe,Baunton,Marketing,"Marketing Research",1855812703,9743222543,12104572130,NULL,"Team Lead",91683,"2020-06-01 00:00:00",NULL,NULL,NULL,1
1489527284,Logan,Washtell,Finance,"Financial Planning",6736812713,3428885937,3615825420,12104572130,"Individual Contributor",70725,"2015-08-10 00:00:00",NULL,NULL,NULL,1
1490361837,Teodoro,Chieze,Legal,"Intellectual Property",5930096966,12104572130,NULL,NULL,Manager,100304,"2018-12-19 00:00:00",NULL,NULL,NULL,1
1490454440,Alfons,D'Alesco,R&D,Research,5760565657,1424199297,12104572130,NULL,"Team Lead",83684,"2014-09-13 00:00:00",NULL,NULL,NULL,1
1492748569,Jens,Powderham,Sales,"Account Management",1934889104,2174287284,3142852362,12104572130,"Individual Contributor",68841,"2020-09-29 00:00:00",NULL,NULL,NULL,1
1501009730,Tod,Simpkiss,Software,QA,1646714686,5705066913,6129740252,12104572130,"Individual Contributor",100613,"2017-10-01 00:00:00",NULL,NULL,NULL,1
1501106249,Northrop,Brislane,R&D,"Product Design",574484177,9928084959,12104572130,NULL,"Team Lead",86069,"2016-05-16 00:00:00","2018-04-17 00:00:00",Voluntary,"Found a better opportunity",0
1501444832,Tobie,Moreinu,Software,QA,1747471771,4935607662,226422921,12104572130,"Individual Contributor",94889,"2021-11-01 00:00:00",NULL,NULL,NULL,1
1502911789,Sabina,Deme,Sales,"Account Management",3671325389,9291937996,3142852362,12104572130,"Individual Contributor",61136,"2016-06-19 00:00:00",NULL,NULL,NULL,1
1507746679,Adelind,Cantrill,Procurement,Procurement,3410391274,9130671650,584122183,12104572130,"Individual Contributor",69599,"2021-12-17 00:00:00",NULL,NULL,NULL,1
1509931793,Tammi,Brosetti,Finance,Auditing,823014046,3428885937,3225775822,12104572130,"Individual Contributor",79834,"2014-03-03 00:00:00",NULL,NULL,NULL,1
1512115683,Jayne,Frickey,Marketing,"Marketing Research",285196675,776913542,9743222543,12104572130,"Individual Contributor",63267,"2016-09-19 00:00:00",NULL,NULL,NULL,1
1512126684,Kelvin,Lankham,Software,"Software Development",4928737648,1900946112,3902693036,12104572130,"Individual Contributor",79521,"2020-01-12 00:00:00",NULL,NULL,NULL,1
1513747987,Charyl,Ekell,Sales,"Account Management",5181418128,630667872,2169536929,12104572130,"Individual Contributor",86755,"2019-03-16 00:00:00",NULL,NULL,NULL,1
1523340543,Sophia,Mewe,Software,"Software Development",978661177,9451957864,12104572130,NULL,"Team Lead",92884,"2017-11-14 00:00:00",NULL,NULL,NULL,1
1524349690,Genna,Langford,HR,Recruiting,7548067465,2874824995,12104572130,NULL,"Team Lead",60463,"2015-07-13 00:00:00","2016-05-30 00:00:00",Involuntary,Performance,0
1525898213,Michell,Wellum,"Customer Service","Account Management",1173750454,5719467697,9657388599,12104572130,"Individual Contributor",59650,"2016-02-06 00:00:00","2017-12-10 00:00:00",Voluntary,"More flexible benefits",0
1527021610,Dion,McCowen,Sales,"Business Development",9743876877,5701309242,12104572130,NULL,"Team Lead",64781,"2015-02-24 00:00:00","2017-01-17 00:00:00",Voluntary,"More flexible benefits",0
1531528137,Filberto,Eldred,"Customer Service","Account Management",8036961249,8237113481,9657388599,12104572130,"Individual Contributor",57563,"2015-12-23 00:00:00","2019-12-16 00:00:00",Voluntary,"More flexible benefits",0
1531855755,Rudie,Kerton,Software,"Software Development",7216768130,4246658747,7357925070,12104572130,"Individual Contributor",101651,"2019-02-19 00:00:00",NULL,NULL,NULL,1
1542834198,Kasper,Ruggs,Sales,"Business Development",8561534894,1188827613,3142852362,12104572130,"Individual Contributor",82122,"2015-05-26 00:00:00",NULL,NULL,NULL,1
1544760339,Berri,Poleye,Procurement,"Vendor Management",1638402712,8886609535,822744718,12104572130,"Individual Contributor",51448,"2018-08-12 00:00:00","2019-08-28 00:00:00",Voluntary,"Personal reasons",0
1545902350,Jonathan,Pape,Sales,"Account Management",4111427923,3786575563,3142852362,12104572130,"Individual Contributor",60060,"2021-05-30 00:00:00",NULL,NULL,NULL,1
1546611345,Kellsie,Faustian,Software,"Technical Support",3462358556,7941658615,6268712051,12104572130,"Individual Contributor",103809,"2020-05-02 00:00:00","2020-09-22 00:00:00",Voluntary,"Better salary",0
1547142222,Tansy,Gabriely,R&D,Prototyping,3768693437,5325728346,3792599203,12104572130,"Individual Contributor",75931,"2020-10-22 00:00:00",NULL,NULL,NULL,1
1547564216,Mallory,Cheyne,Marketing,"Public Relations",6977809316,5584969996,1949400041,12104572130,"Individual Contributor",80280,"2019-09-17 00:00:00",NULL,NULL,NULL,1
1548180323,Fedora,Skirlin,Marketing,"Marketing Research",7893246372,7505933947,9743222543,12104572130,"Individual Contributor",64222,"2019-06-26 00:00:00","2021-04-13 00:00:00",Voluntary,"Found a better opportunity",0
1548536197,Ben,Mowlam,"Product Development","Product Marketing",6592458020,2316448272,12104572130,NULL,"Team Lead",89968,"2020-02-20 00:00:00",NULL,NULL,NULL,1
1551679885,Geordie,Bazell,Finance,Accounting,7612459374,5350093764,6641422960,12104572130,"Individual Contributor",89597,"2012-09-21 00:00:00",NULL,NULL,NULL,1
1551699310,Hayley,Geffcock,Operations,"Supply Chain",3558741919,8326227722,9452810041,12104572130,"Individual Contributor",68928,"2013-09-25 00:00:00",NULL,NULL,NULL,1
1553734784,Dan,Weekly,R&D,"Product Design",6724621592,5661678441,3792599203,12104572130,"Individual Contributor",75383,"2012-09-04 00:00:00",NULL,NULL,NULL,1
1556490421,Rickey,Rodolfi,Finance,Auditing,972621828,8876294130,4691268378,12104572130,"Individual Contributor",69584,"2021-01-22 00:00:00",NULL,NULL,NULL,1
1557835070,Callean,Dobby,Marketing,Advertising,8236942363,3627551867,4092540016,12104572130,"Individual Contributor",85263,"2018-01-09 00:00:00",NULL,NULL,NULL,1
1559772590,Davine,Shearston,Operations,Logistics,5194718228,9107093688,8375539146,12104572130,"Individual Contributor",84162,"2016-05-26 00:00:00",NULL,NULL,NULL,1
1561094280,Marco,Whitta,Sales,"Sales Operations",7449973146,5426155896,390131335,12104572130,"Individual Contributor",66466,"2017-03-15 00:00:00","2019-01-26 00:00:00",Voluntary,"Found a better opportunity",0
1561124300,Alaster,McKinn,Operations,Logistics,4440178400,263295907,8375539146,12104572130,"Individual Contributor",83872,"2014-05-27 00:00:00",NULL,NULL,NULL,1
1565867927,Elane,Handley,HR,Benefits,8228676841,9487817572,2874824995,12104572130,"Individual Contributor",57407,"2013-05-25 00:00:00","2015-06-15 00:00:00",Voluntary,"Found a better opportunity",0
1567520664,Royce,Pattisson,HR,Training,5589430086,3315940256,12104572130,NULL,"Team Lead",73030,"2020-10-06 00:00:00","2021-08-02 00:00:00",Voluntary,"More flexible benefits",0
1568580698,Jenifer,Gunbie,Marketing,"Public Relations",6977809316,8006539791,4092540016,12104572130,"Individual Contributor",86638,"2021-07-08 00:00:00",NULL,NULL,NULL,1
1568632393,Christiane,Pottage,Sales,"Business Development",1590378635,2976516973,3664844848,12104572130,"Individual Contributor",57174,"2013-03-15 00:00:00",NULL,NULL,NULL,1
1568713795,Lazare,Bramhill,Sales,"Business Development",1985750865,9743876877,3664844848,12104572130,"Individual Contributor",79101,"2012-11-09 00:00:00",NULL,NULL,NULL,1
1569333518,Bunny,Nardi,Software,QA,6794645902,3899352413,3159687889,12104572130,"Individual Contributor",92657,"2016-08-30 00:00:00",NULL,NULL,NULL,1
1571422572,Ferdie,Leil,Operations,"Project Management",1927101441,5857782715,1740357466,12104572130,"Individual Contributor",77648,"2012-12-04 00:00:00",NULL,NULL,NULL,1
1574699837,Auberon,Hanks,Legal,"Intellectual Property",3278383811,8808926609,6102968019,12104572130,"Individual Contributor",97053,"2014-03-14 00:00:00",NULL,NULL,NULL,1
1578676141,Rourke,MacArthur,"Customer Service","Technical Support",6367159762,6384586478,9657388599,12104572130,"Individual Contributor",56724,"2019-10-10 00:00:00",NULL,NULL,NULL,1
1581273588,Herb,Scally,HR,Training,3333771992,1122783933,8421163041,12104572130,"Individual Contributor",58140,"2015-10-18 00:00:00",NULL,NULL,NULL,1
1583513027,Staford,Stockle,Procurement,Procurement,1638402712,6827380667,4284772434,12104572130,"Individual Contributor",57805,"2018-07-13 00:00:00","2020-05-15 00:00:00",Voluntary,"More flexible benefits",0
1583687160,Avictor,Ciccone,Sales,"Business Development",240951251,2241679125,4932459135,12104572130,"Individual Contributor",86244,"2021-02-12 00:00:00",NULL,NULL,NULL,1
1583872264,Tadeo,Cutajar,Software,"Technical Support",1327507817,12104572130,NULL,NULL,Manager,84956,"2017-03-03 00:00:00",NULL,NULL,NULL,1
1588878139,Calvin,Bather,"Product Development","Product Marketing",7785638811,3438576425,2316448272,12104572130,"Individual Contributor",86432,"2012-05-02 00:00:00",NULL,NULL,NULL,1
1589529389,Moise,Dybbe,R&D,"Product Design",3878476132,5325728346,9928084959,12104572130,"Individual Contributor",80821,"2017-03-25 00:00:00",NULL,NULL,NULL,1
1590378635,Linus,Poker,Sales,"Sales Operations",9588662057,4098218245,12104572130,NULL,"Team Lead",79861,"2017-11-19 00:00:00",NULL,NULL,NULL,1
1595846692,Loraine,Niccolls,Software,QA,8522026864,9180299011,6268712051,12104572130,"Individual Contributor",96273,"2020-09-29 00:00:00",NULL,NULL,NULL,1
1600905450,Dov,Jeaycock,Software,"Software Development",7652347480,1900946112,5254944830,12104572130,"Individual Contributor",92935,"2015-03-17 00:00:00",NULL,NULL,NULL,1
1602596325,Bunny,Tibbles,Software,"Software Development",4657616823,877337451,9195070758,12104572130,"Individual Contributor",73813,"2013-12-29 00:00:00","2015-01-09 00:00:00",Voluntary,"More flexible benefits",0
1612546590,Tanya,Osichev,Sales,"Sales Operations",2674326044,8374364807,3664844848,12104572130,"Individual Contributor",77935,"2013-09-26 00:00:00",NULL,NULL,NULL,1
1613260099,Alexandro,Phidgin,Software,"Software Development",4657616823,965981223,226422921,12104572130,"Individual Contributor",97069,"2018-02-11 00:00:00",NULL,NULL,NULL,1
1613493591,Elnora,Marple,Operations,"Supply Chain",3210430671,4521656077,8495424892,12104572130,"Individual Contributor",77457,"2018-05-09 00:00:00","2019-04-01 00:00:00",Voluntary,"More flexible benefits",0
1615305600,Gregoire,Chstney,"Customer Service","Technical Support",9321962302,2738173682,9657388599,12104572130,"Individual Contributor",68433,"2020-07-28 00:00:00",NULL,NULL,NULL,1
1616697849,Garner,Broadbury,Operations,"Supply Chain",8944569760,2350609054,8488156355,12104572130,"Individual Contributor",72576,"2017-05-30 00:00:00",NULL,NULL,NULL,1
1616930251,Wenda,Baress,Software,"Technical Support",3228223998,3232398563,5254944830,12104572130,"Individual Contributor",78388,"2013-04-06 00:00:00","2014-01-23 00:00:00",Voluntary,"More flexible benefits",0
1616961292,Emily,Ivell,"Product Development","Product Management",4754231337,12104572130,NULL,NULL,Manager,91472,"2015-01-20 00:00:00",NULL,NULL,NULL,1
1619633798,Kim,McGifford,Software,QA,1819838159,1368787589,6268712051,12104572130,"Individual Contributor",97876,"2021-08-20 00:00:00",NULL,NULL,NULL,1
1620052826,Paxton,Highwood,Sales,"Account Management",5826214295,8983780137,390131335,12104572130,"Individual Contributor",70462,"2021-09-22 00:00:00",NULL,NULL,NULL,1
1623009525,Aleksandr,Mintoff,Legal,"Intellectual Property",3019821790,9988968226,6102968019,12104572130,"Individual Contributor",86219,"2020-07-26 00:00:00",NULL,NULL,NULL,1
1623862902,Elmore,Mealing,Marketing,"Marketing Research",7660291466,2066534911,4092540016,12104572130,"Individual Contributor",63496,"2018-09-11 00:00:00",NULL,NULL,NULL,1
1626346501,Yolanda,Neeson,Administration,"Executive Assistants",2840761127,8652820129,12104572130,NULL,"Team Lead",72228,"2021-01-08 00:00:00",NULL,NULL,NULL,1
1628981321,Sherwood,Spatari,HR,Recruiting,9786250674,4930496475,8377149542,12104572130,"Individual Contributor",58900,"2020-08-10 00:00:00","2020-08-10 00:00:00",Voluntary,"Better salary",0
1629033690,Patton,Pilling,Software,"Software Development",3131759161,9777908582,5959242695,12104572130,"Individual Contributor",71463,"2012-06-29 00:00:00",NULL,NULL,NULL,1
1629240509,Andreana,Wildbore,Finance,Auditing,8412275732,6641422960,12104572130,NULL,"Team Lead",96809,"2012-12-01 00:00:00",NULL,NULL,NULL,1
1633958472,Redford,Thurlby,"Product Development","Product Marketing",9481633581,3448401754,5207980214,12104572130,"Individual Contributor",89594,"2015-11-23 00:00:00",NULL,NULL,NULL,1
1635287036,Erskine,Strete,Marketing,"Public Relations",2268142296,4790098732,9743222543,12104572130,"Individual Contributor",59145,"2014-06-15 00:00:00",NULL,NULL,NULL,1
1636839905,Omero,Leftbridge,Legal,Litigation,3346380741,8808926609,5930096966,12104572130,"Individual Contributor",84102,"2014-02-28 00:00:00",NULL,NULL,NULL,1
1638268308,Waylon,Feldmann,Sales,"Sales Operations",3884590873,1761934277,1074347333,12104572130,"Individual Contributor",70922,"2018-07-26 00:00:00",NULL,NULL,NULL,1
1638402712,Merwyn,Fonte,Procurement,"Supply Chain",2036341103,822744718,12104572130,NULL,"Team Lead",59400,"2012-08-26 00:00:00",NULL,NULL,NULL,1
1640715605,Bea,Whightman,Legal,"Intellectual Property",5378368635,8808926609,2591261030,12104572130,"Individual Contributor",110828,"2019-11-11 00:00:00",NULL,NULL,NULL,1
1643798800,Madelene,Lusty,R&D,"Product Design",574484177,3792599203,12104572130,NULL,"Team Lead",88692,"2013-10-10 00:00:00",NULL,NULL,NULL,1
1646714686,Theodor,Barneville,Software,QA,9900405594,7357925070,12104572130,NULL,"Team Lead",96761,"2018-03-10 00:00:00",NULL,NULL,NULL,1
1647463287,Tallie,Sivill,Sales,"Business Development",5278934159,4318439948,3664844848,12104572130,"Individual Contributor",82536,"2020-03-24 00:00:00",NULL,NULL,NULL,1
1648188671,Walton,Struis,"Customer Service","Customer Support",9657388599,12104572130,NULL,NULL,Manager,64178,"2018-12-28 00:00:00",NULL,NULL,NULL,1
1648354202,Jade,Herrieven,Finance,"Financial Planning",7265175724,5400546882,12104572130,NULL,"Team Lead",103620,"2015-10-16 00:00:00",NULL,NULL,NULL,1
1653689124,Rona,Bonnesen,HR,Recruiting,4930496475,1871591752,12104572130,NULL,"Team Lead",65985,"2018-08-04 00:00:00",NULL,NULL,NULL,1
1659522744,Felicle,Nowakowska,Marketing,"Marketing Research",4092540016,12104572130,NULL,NULL,Manager,107215,"2017-02-16 00:00:00","2017-12-01 00:00:00",Voluntary,"More flexible benefits",0
1663535577,Chaddy,"de Mendoza",Software,"Technical Support",6123517755,3392502096,259741855,12104572130,"Individual Contributor",93921,"2020-01-03 00:00:00",NULL,NULL,NULL,1
1668315370,Bennie,Jordine,Procurement,"Vendor Management",1638402712,2942515027,4284772434,12104572130,"Individual Contributor",62783,"2015-12-17 00:00:00",NULL,NULL,NULL,1
1669035538,Damaris,Karpov,Marketing,"Marketing Research",5601261629,3307450964,4092540016,12104572130,"Individual Contributor",94175,"2017-03-29 00:00:00",NULL,NULL,NULL,1
1670871353,Licha,Farquhar,Marketing,Advertising,4092540016,12104572130,NULL,NULL,Manager,97830,"2020-03-29 00:00:00",NULL,NULL,NULL,1
1672001344,Wendell,Klimentyev,Finance,Accounting,6022803528,12104572130,NULL,NULL,Manager,101806,"2018-09-09 00:00:00",NULL,NULL,NULL,1
1672606048,Doll,Cliss,R&D,Prototyping,3314524903,12104572130,NULL,NULL,Manager,85066,"2014-06-22 00:00:00",NULL,NULL,NULL,1
1673292265,Alvan,Dooher,R&D,Research,9104545105,574484177,4691487226,12104572130,"Individual Contributor",91175,"2020-04-14 00:00:00","2021-02-07 00:00:00",Voluntary,"Found a better opportunity",0
1674257891,Arnoldo,Dallon,Finance,Accounting,3428885937,3225775822,12104572130,NULL,"Team Lead",102999,"2015-05-24 00:00:00",NULL,NULL,NULL,1
1677797132,Elisabetta,Kenwrick,Software,"Software Development",8328659927,1583872264,6268712051,12104572130,"Individual Contributor",82278,"2012-08-08 00:00:00","2015-04-11 00:00:00",Voluntary,"Found a better opportunity",0
1681263744,Cathe,Wilber,HR,Training,9741260931,3613728055,8377149542,12104572130,"Individual Contributor",79108,"2019-07-07 00:00:00","2020-06-27 00:00:00",Voluntary,"More flexible benefits",0
1682521382,Barri,Vannacci,Procurement,"Vendor Management",3058049214,702442395,3570683418,12104572130,"Individual Contributor",62355,"2016-01-08 00:00:00",NULL,NULL,NULL,1
1687443287,Glenn,Melley,Operations,"Project Management",7626222393,3966372359,8375539146,12104572130,"Individual Contributor",67398,"2016-10-05 00:00:00","2018-08-05 00:00:00",Voluntary,"Career change",0
1688278367,Anna-diana,Polle,Marketing,Advertising,5182865458,860076941,2813655685,12104572130,"Individual Contributor",58108,"2020-10-20 00:00:00",NULL,NULL,NULL,1
1689927080,Radcliffe,Haffard,Operations,Logistics,9843016922,12104572130,NULL,NULL,Manager,93503,"2014-11-16 00:00:00",NULL,NULL,NULL,1
1690525875,Elvyn,Sangwine,Sales,"Sales Operations",7449973146,1761934277,5701309242,12104572130,"Individual Contributor",82171,"2016-09-08 00:00:00",NULL,NULL,NULL,1
1695049137,Cordy,Hurburt,Procurement,"Supply Chain",1638402712,702442395,3570683418,12104572130,"Individual Contributor",52806,"2013-08-26 00:00:00",NULL,NULL,NULL,1
1697459633,Giuseppe,Brevitt,Operations,"Supply Chain",9843016922,12104572130,NULL,NULL,Manager,90573,"2020-03-13 00:00:00",NULL,NULL,NULL,1
1697473885,Laurent,Golden,Software,QA,8957069095,9180299011,9368442131,12104572130,"Individual Contributor",90796,"2012-03-17 00:00:00",NULL,NULL,NULL,1
1701419331,Dorey,Marl,"Product Development","Project Management",2372871770,3438576425,4754231337,12104572130,"Individual Contributor",80217,"2016-07-31 00:00:00","2018-07-11 00:00:00",Involuntary,"Company restructuring",0
1703031136,Malissa,Neachell,Legal,Litigation,9853910653,5222419382,12104572130,NULL,"Team Lead",115968,"2020-08-11 00:00:00",NULL,NULL,NULL,1
1704339793,Jeri,Orum,Software,"Technical Support",3211861850,5390863100,21007178,12104572130,"Individual Contributor",71506,"2015-06-05 00:00:00",NULL,NULL,NULL,1
1706457525,Ole,Becaris,Operations,"Supply Chain",437433600,1697459633,9452810041,12104572130,"Individual Contributor",63598,"2020-10-04 00:00:00",NULL,NULL,NULL,1
1707991607,Keen,Gaize,HR,Benefits,8416606255,5322131399,5940412697,12104572130,"Individual Contributor",79066,"2020-06-05 00:00:00","2021-02-15 00:00:00",Voluntary,"More flexible benefits",0
1709943530,Britney,Gorner,Legal,"Intellectual Property",8466707201,9988968226,5930096966,12104572130,"Individual Contributor",99959,"2012-11-25 00:00:00",NULL,NULL,NULL,1
1710199026,Stan,Habbijam,Marketing,"Public Relations",4139530195,6010476544,2813655685,12104572130,"Individual Contributor",78205,"2021-10-16 00:00:00","2021-12-14 00:00:00",Voluntary,"More flexible benefits",0
1711782397,Rich,Corbin,Software,"Technical Support",6794645902,2018169686,1327507817,12104572130,"Individual Contributor",104370,"2017-06-29 00:00:00","2018-06-26 00:00:00",Voluntary,"Found a better opportunity",0
1712432991,Estevan,Myderscough,Procurement,"Supply Chain",2036341103,3570683418,12104572130,NULL,"Team Lead",56701,"2018-10-01 00:00:00",NULL,NULL,NULL,1
1714788879,Edgar,Slipper,Software,"Software Development",1857304825,4001771164,226422921,12104572130,"Individual Contributor",89402,"2019-03-18 00:00:00",NULL,NULL,NULL,1
1716766623,Brandy,Whatson,Sales,"Account Management",3855144093,1188827613,1074347333,12104572130,"Individual Contributor",57907,"2017-06-08 00:00:00",NULL,NULL,NULL,1
1721234950,Gav,Outlaw,"Customer Service","Account Management",8237113481,9657388599,12104572130,NULL,"Team Lead",54474,"2014-11-28 00:00:00",NULL,NULL,NULL,1
1722341574,Shina,Gricewood,"Customer Service","Account Management",4396775897,5719467697,9657388599,12104572130,"Individual Contributor",55830,"2015-09-24 00:00:00",NULL,NULL,NULL,1
1740357466,Nick,Yggo,Operations,Logistics,12104572130,NULL,NULL,NULL,Director,85844,"2021-06-24 00:00:00",NULL,NULL,NULL,1
1742211818,Brigitte,Dureden,Sales,"Account Management",8143187226,8057668487,12104572130,NULL,"Team Lead",91110,"2021-10-19 00:00:00",NULL,NULL,NULL,1
1745704445,Aldrich,Winkworth,"Customer Service","Customer Support",9191905228,6384586478,9657388599,12104572130,"Individual Contributor",70166,"2013-08-13 00:00:00",NULL,NULL,NULL,1
1746330094,Hiram,Cowsby,Operations,"Project Management",2422532302,9107093688,8488156355,12104572130,"Individual Contributor",73682,"2013-07-30 00:00:00",NULL,NULL,NULL,1
1747471771,Kellen,Footitt,Software,"Software Development",3116630222,5942974370,12104572130,NULL,"Team Lead",103271,"2015-06-05 00:00:00",NULL,NULL,NULL,1
1759290776,Ogdon,Escofier,Software,QA,9165594880,1583872264,1091647106,12104572130,"Individual Contributor",94222,"2013-04-11 00:00:00",NULL,NULL,NULL,1
1761934277,Tristan,Waterstone,Sales,"Sales Operations",3142852362,12104572130,NULL,NULL,Manager,94755,"2012-03-12 00:00:00",NULL,NULL,NULL,1
1762788793,Lorain,Carsey,Sales,"Account Management",9874902446,5420693232,1074347333,12104572130,"Individual Contributor",61157,"2017-08-06 00:00:00",NULL,NULL,NULL,1
1768523868,Hugues,Espino,R&D,Research,2826819234,1672606048,4691487226,12104572130,"Individual Contributor",97564,"2014-01-30 00:00:00",NULL,NULL,NULL,1
1769683928,Morse,Hutchinges,Finance,"Financial Planning",7409078933,2902943635,6022803528,12104572130,"Individual Contributor",72316,"2014-06-26 00:00:00",NULL,NULL,NULL,1
1771132947,Brewster,Daniell,Operations,Logistics,2350609054,9843016922,12104572130,NULL,"Team Lead",72165,"2017-11-16 00:00:00",NULL,NULL,NULL,1
1772462083,Charmion,Eagell,Legal,"Corporate Law",3506070575,5222419382,12104572130,NULL,"Team Lead",111520,"2019-01-01 00:00:00",NULL,NULL,NULL,1
1779146869,Aurelia,Leband,Marketing,"Marketing Research",7660291466,5207901096,4092540016,12104572130,"Individual Contributor",94155,"2012-11-03 00:00:00",NULL,NULL,NULL,1
1779214055,Elmo,Caulwell,Software,"Software Development",497634368,3458280098,3902693036,12104572130,"Individual Contributor",97039,"2013-08-12 00:00:00",NULL,NULL,NULL,1
1780767594,Arlie,Rayworth,R&D,Research,6437708561,4549900708,9928084959,12104572130,"Individual Contributor",93112,"2019-06-16 00:00:00",NULL,NULL,NULL,1
1780864897,Ceil,Manklow,Software,"Software Development",4645585274,1900946112,226422921,12104572130,"Individual Contributor",95119,"2013-12-18 00:00:00",NULL,NULL,NULL,1
1782323779,Phebe,Gyver,Operations,"Project Management",934452372,9452810041,12104572130,NULL,"Team Lead",95418,"2017-02-17 00:00:00","2018-12-14 00:00:00",Voluntary,"Personal reasons",0
1784082586,Janean,Franzen,Software,QA,1747471771,399958811,6268712051,12104572130,"Individual Contributor",105823,"2012-11-26 00:00:00","2013-10-29 00:00:00",Voluntary,Relocation,0
1786294432,Leigh,Reace,Software,QA,9606060417,2171022254,7708606215,12104572130,"Individual Contributor",72403,"2018-01-23 00:00:00",NULL,NULL,NULL,1
1786886380,Bil,Worrell,Finance,"Financial Planning",8890945608,7265175724,2793295523,12104572130,"Individual Contributor",94135,"2015-02-28 00:00:00",NULL,NULL,NULL,1
